"Date [YYYYMMDD]" "Hour UT" Site "Frequency [GHz]" Opacity Transmittance
20110322 12.0 A 221.1 0.06896123 0.9333629
20110322 18.0 A 221.1 0.1132623 0.8929165
20110323 0.0 A 221.1 0.09416181 0.9101355
20110323 6.0 A 221.1 0.1011351 0.903811
20110323 12.0 A 221.1 0.06588957 0.9362342
20110323 18.0 A 221.1 0.08944043 0.9144427
20110324 0.0 A 221.1 0.1000194 0.9048198
20110324 6.0 A 221.1 0.1203254 0.8866319
20110324 12.0 A 221.1 0.1423761 0.867295
20110324 18.0 A 221.1 0.1128092 0.893321
20110325 0.0 A 221.1 0.0956689 0.9087649
20110325 6.0 A 221.1 0.09139333 0.9126587
20110325 12.0 A 221.1 0.09439145 0.9099265
20110325 18.0 A 221.1 0.08408911 0.9193493
20110326 0.0 A 221.1 0.09713802 0.9074308
20110326 6.0 A 221.1 0.08070652 0.9224644
20110326 12.0 A 221.1 0.07059924 0.9318353
20110326 18.0 A 221.1 0.07908264 0.9239636
20110327 0.0 A 221.1 0.1367368 0.8721998
20110327 6.0 A 221.1 0.08778314 0.9159595
20110327 12.0 A 221.1 0.1004338 0.904445
20110327 18.0 A 221.1 0.1245492 0.8828949
20110328 0.0 A 221.1 0.09535298 0.909052
20110328 6.0 A 221.1 0.1013594 0.9036082
20110328 12.0 A 221.1 0.08762664 0.9161028
20110328 18.0 A 221.1 0.07504094 0.9277055
20110329 0.0 A 221.1 0.08129762 0.9219193
20110329 6.0 A 221.1 0.06830891 0.9339719
20110329 12.0 A 221.1 0.05860356 0.9430806
20110329 18.0 A 221.1 0.06528333 0.936802
20110330 0.0 A 221.1 0.08170801 0.921541
20110330 6.0 A 221.1 0.07089554 0.9315592
20110330 12.0 A 221.1 0.05693767 0.9446529
20110330 18.0 A 221.1 0.06768859 0.9345515
20110331 0.0 A 221.1 0.1059495 0.8994701
20110331 6.0 A 221.1 0.08251448 0.9207981
20110331 12.0 A 221.1 0.07203204 0.9305011
20110331 18.0 A 221.1 0.07169517 0.9308146
20110401 6.0 A 221.1 0.07762664 0.9253098
20110401 12.0 A 221.1 0.05729979 0.9443109
20110401 18.0 A 221.1 0.06024018 0.9415384
20110402 0.0 A 221.1 0.08707223 0.9166109
20110402 6.0 A 221.1 0.06860704 0.9336935
20110402 12.0 A 221.1 0.05731702 0.9442947
20110402 18.0 A 221.1 0.05456795 0.9468942
20110403 0.0 A 221.1 0.08080088 0.9223773
20110403 6.0 A 221.1 0.06038835 0.9413989
20110403 12.0 A 221.1 0.05303965 0.9483424
20110403 18.0 A 221.1 0.04812744 0.9530123
20110404 0.0 A 221.1 0.07241395 0.9301458
20110404 6.0 A 221.1 0.056045 0.9454966
20110404 12.0 A 221.1 0.04940454 0.951796
20110404 18.0 A 221.1 0.04868661 0.9524796
20110405 0.0 A 221.1 0.0608282 0.9409849
20110405 6.0 A 221.1 0.05439454 0.9470584
20110405 12.0 A 221.1 0.0674143 0.9348078
20110405 18.0 A 221.1 0.1050085 0.9003169
20110406 0.0 A 221.1 0.0932819 0.9109367
20110406 6.0 A 221.1 0.1407561 0.8687012
20110406 12.0 A 221.1 0.186958 0.8294786
20110406 18.0 A 221.1 0.2015532 0.8174601
20110407 0.0 A 221.1 0.1677969 0.8455256
20110407 6.0 A 221.1 0.1697417 0.8438828
20110407 12.0 A 221.1 0.1766358 0.8380849
20110407 18.0 A 221.1 0.1926224 0.8247933
20110408 0.0 A 221.1 0.1621809 0.8502874
20110408 6.0 A 221.1 0.1281566 0.8797156
20110408 12.0 A 221.1 0.1986645 0.8198249
20110408 18.0 A 221.1 0.2261545 0.7975949
20110409 0.0 A 221.1 0.25696 0.7733991
20110409 6.0 A 221.1 0.2748618 0.7596771
20110409 12.0 A 221.1 0.2543115 0.7754502
20110409 18.0 A 221.1 0.2682584 0.7647102
20110410 0.0 A 221.1 0.2617189 0.7697273
20110410 6.0 A 221.1 0.2672842 0.7654555
20110410 12.0 A 221.1 0.2430542 0.784229
20110410 18.0 A 221.1 0.253082 0.7764042
20110411 0.0 A 221.1 0.251774 0.7774204
20110411 6.0 A 221.1 0.1516131 0.8593207
20110411 12.0 A 221.1 0.08174439 0.9215075
20110411 18.0 A 221.1 0.06499191 0.937075
20110412 0.0 A 221.1 0.09375548 0.9105054
20110412 6.0 A 221.1 0.0805252 0.9226316
